"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"KC","2019-04-17","82.3","-1.57","5.91","Truist Park",455976,643327,,"foul",,,,,9,"Nick Markakis singles on a sharp line drive to right fielder Adam Jones.","R","L","R","ATL","AZ","S",,,3,1,2019,"0.14","-0.73","0.38","1.79",,,,0,2,"Bot",,,,,,,4.05564403439816,-119.595625895666,-1.41901652499219,0.53746117465209,23.0022434784925,-38.8946772216443,"3.48","1.65",5,"63.9",-22,"80.6",2196,"5.2",567168,543376,572233,606466,500871,605113,444482,502481,430945,"55.34",,,,,,,,12,5,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",11,"0","-0.091",,,,"0.091","88.0",0,0,"0.55","0.55",29,35,29,36,1,0,6,1,5,1,"4.25","-0.14","0.14",
"FF","2019-04-17","96.4","-1.81","5.97","Truist Park",621020,605151,,"foul",,,,,6,"Dansby Swanson flies out to right fielder Adam Jones.","R","R","R","ATL","AZ","S",,,1,0,2019,"-0.6","1.27","0.64","2.65",,,455976,2,8,"Bot",,,,,,,7.88569933133291,-140.071742924331,-6.13107880228261,-9.64539899107278,30.3083945168998,-14.2509136792166,"3.49","1.58",253,"93.5",56,"96.6",2229,"6.4",567168,571974,572233,606466,500871,605113,444482,502481,430945,"54.12",,,,,,,,62,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",205,"0","-0.045",,,,"0.045","93.5",0,0,"0.55","0.55",26,25,27,25,1,3,6,1,4,1,"1.18","0.6","0.6",
"FS","2019-04-17","83.7","-2.77","5.8","Truist Park",430945,592332,,"foul",,,,,13,"Adam Jones flies out to left fielder Ronald Acuna.","R","R","R","ATL","AZ","S",,,1,1,2019,"-1.01","0.77","-0.89","2.34",,,,0,2,"Top",,,,,,,6.27860957130062,-121.765688458137,-3.0864921351845,-11.1709759213023,22.1678040675879,-24.1617726235751,"3.53","1.64",70,"72.8",86,"83.6",1637,"6.1",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.45",,,,,,,,8,3,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard",233,"0","-0.061",,,,"0.061","88.0",0,0,"0.5","0.5",28,33,28,34,1,0,6,1,6,1,"2.5","1.01","1.01",
"SL","2019-04-17","86.3","-0.31","5.84","Truist Park",455976,518813,,"foul",,,,,14,"Nick Markakis lines out to center fielder Jarrod Dyson.","R","L","R","ATL","AZ","S",,,1,1,2019,"0.45","0.09","0.89","1.26",,,660670,2,10,"Bot",,,,,,,1.94417852157412,-125.443242167698,-4.75753966761836,4.17370508195126,26.2035785181416,-30.4871642251063,"3.28","1.53",,,,"84.9",2003,"5.5",567168,571974,572233,606466,500871,605113,444482,502481,430945,"55.02",,,,,,,,82,3,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",102,"0","-0.073",,,,"0.073",,-1,-1,"0.096","0.096",33,35,34,36,1,4,1,1,6,1,"3.08","-0.45","0.45",
"SL","2019-04-17","88","-2.31","5.82","Truist Park",500871,641149,,"foul",,,,,4,"Eduardo Escobar strikes out swinging.","R","L","R","ATL","AZ","S",,,1,1,2019,"0.13","0.41","-0.57","2.34",,502481,,2,8,"Top",,,,,,,3.93476346285573,-128.150496282504,-3.18969743078995,0.653141399732768,25.7132587970534,-27.2908685725365,"3.02","1.36",248,"83.1",33,"87.7",2415,"6",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.52",,,,,,,,58,3,"Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard",162,"0","-0.071",,,,"0.071","88.0",0,0,"0.526","0.474",26,30,27,30,1,3,5,1,3,1,"2.56","-0.13","0.13",
"FC","2019-04-17","90.6","2.49","5.35","Truist Park",605113,621345,,"foul",,,,,8,"Nick Ahmed grounds into a force out, fielded by second baseman Ozzie Albies.   Ketel Marte out at 2nd.","R","R","L","ATL","AZ","S",,,0,2,2019,"-0.35","0.55","-0.24","1.53",,572233,606466,2,9,"Top",,,,,,,-6.02773518201572,-131.758465541418,-4.73361953574992,-2.77498854117346,25.3268102007184,-25.1862187091037,"3.58","1.64",9,"71.6",-9,"89.6",2418,"5.5",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.98",,,,,,,,67,3,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",212,"0","0",,,,"0","88.0",0,0,"0.52","0.48",25,29,26,29,1,3,1,1,3,1,"2.29","-0.35","0.35",
"SI","2019-04-17","89.2","-1.63","6.01","Truist Park",455976,643327,,"foul",,,,,9,"Nick Markakis singles on a sharp line drive to right fielder Adam Jones.","R","L","R","ATL","AZ","S",,,0,0,2019,"-1.07","0.36","0.64","1.8",,,,0,2,"Bot",,,,,,,7.58522263971581,-129.578850056529,-5.0381721080663,-13.1309464942102,23.2708852105627,-27.5861022109577,"3.57","1.67",1,"66.4",-63,"88",2128,"5.3",567168,543376,572233,606466,500871,605113,444482,502481,430945,"55.16",,,,,,,,12,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",251,"0","-0.04",,,,"0.04","88.0",0,0,"0.55","0.55",29,35,29,36,1,0,6,1,5,1,"2.59","1.07","-1.07",
"FF","2019-04-17","92.2","-2.57","5.97","Truist Park",430945,592332,,"foul",,,,,4,"Adam Jones flies out to left fielder Ronald Acuna.","R","R","R","ATL","AZ","S",,,0,0,2019,"-0.88","1.17","-0.72","2.61",,,,0,2,"Top",,,,,,,6.60100606157357,-134.160663535901,-5.27260069370208,-11.9724323594283,26.7221141592127,-17.2074942636514,"3.57","1.68",208,"70.8",43,"92.3",1996,"6.2",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.34",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",217,"0","-0.04",,,,"0.04","88.0",0,0,"0.5","0.5",28,33,28,34,1,0,6,1,6,1,"1.51","0.88","0.88",
"CH","2019-04-17","84.6","2.71","5.25","Truist Park",605113,621345,,"foul",,,,,9,"Nick Ahmed grounds into a force out, fielded by second baseman Ozzie Albies.   Ketel Marte out at 2nd.","R","R","L","ATL","AZ","S",,,0,0,2019,"1.01","0.27","0.39","2.04",,572233,606466,2,9,"Top",,,,,,,-7.30253970874736,-122.876285476296,-1.64936100910788,11.505466067539,23.8058980696282,-29.388813003012,"3.58","1.68",,,,"83.9",1662,"5.9",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.63",,,,,,,,67,1,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",105,"0","-0.071",,,,"0.071",,0,0,"0.52","0.48",25,29,26,29,1,3,1,1,3,1,"2.98","1.01","-1.01",
"SI","2019-04-17","92.7","-2.1","5.84","Truist Park",500871,641149,,"foul",,,,,4,"Eduardo Escobar strikes out swinging.","R","L","R","ATL","AZ","S",,,0,0,2019,"-1.51","0.57","-0.8","2.01",,,502481,2,8,"Top",,,,,,,6.77198913482596,-134.898873123039,-5.30352441061831,-20.2825426687628,31.5675169863836,-24.0576373915911,"3.03","1.38",,,,"93.5",2275,"6.9",567168,435263,518692,645277,518626,621020,660670,542255,455976,"53.55",,,,,,,,58,1,"Sinker",2,2,2,2,2,2,2,2,"Infield shift","Standard",249,"0","-0.041",,,,"0.041",,0,0,"0.554","0.446",26,30,27,30,1,3,5,1,3,1,"2.04","1.51","-1.51",
"FF","2019-04-17","96.4","-2.64","5.97","Truist Park",444482,592332,,"foul",,,,,12,"David Peralta strikes out swinging.","R","L","R","ATL","AZ","S",,,1,2,2019,"-1.07","1.25","0.85","2.88",,,,2,1,"Top",,,,,,,11.6158682707912,-139.826365652397,-5.36811517240548,-16.5139873255567,30.9882439768551,-14.9634883939163,"3.5","1.64",164,"60.5",43,"95.8",2354,"6.1",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.44",,,,,,,,3,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0","0",,,,"0","88.0",0,0,"0.537","0.463",28,31,28,32,1,0,6,1,6,1,"1.24","1.07","-1.07",
"FF","2019-04-17","92.3","-2.18","5.68","Truist Park",645277,542882,,"foul",,,,,7,"Ozzie Albies strikes out swinging.","R","L","R","ATL","AZ","S",,,1,1,2019,"-0.44","1.39","-0.57","1.63",,542255,459964,1,7,"Bot",,,,,,,4.94827446896057,-134.151127945199,-7.32016176176759,-6.22421725691683,27.3050655750847,-14.543122402201,"3.21","1.49",277,"85.8",37,"91.1",2263,"5.5",567168,543376,572233,606466,500871,605113,444482,502481,430945,"54.98",,,,,,,,53,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",198,"0","-0.136",,,,"0.136","88.0",0,0,"0.643","0.643",29,22,30,22,1,3,4,1,1,1,"1.36","0.44","-0.44",
"CH","2019-04-17","85.5","-2.53","5.54","Truist Park",645277,542882,,"foul",,,,,7,"Ozzie Albies strikes out swinging.","R","L","R","ATL","AZ","S",,,1,0,2019,"-0.29","-0.06","-0.57","1.59",,542255,459964,1,7,"Bot",,,,,,,5.09601060423631,-124.282914824493,-2.8882378020594,-3.88018707274707,23.3485759056234,-32.5156227768666,"3.2","1.49",244,"93.3",16,"84.1",2300,"5.3",567168,543376,572233,606466,500871,605113,444482,502481,430945,"55.2",,,,,,,,53,2,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",282,"0","-0.088",,,,"0.088","93.3",0,0,"0.643","0.643",29,22,30,22,1,3,4,1,1,1,"3.29","0.29","-0.29",
"SI","2019-04-17","92.8","-2.01","5.83","Truist Park",502481,641149,,"foul",,,,,8,"Jarrod Dyson singles on a ground ball to center fielder Ender Inciarte.","R","L","R","ATL","AZ","S",,,3,2,2019,"-1.3","0.79","-0.25","2",,,,2,8,"Top",,,,,,,7.25819501150391,-134.788837500047,-5.68311673190998,-17.2254023748964,28.7948568969664,-21.6386412103721,"3.35","1.67",198,"75.8",61,"92.4",2066,"6.1",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.4",,,,,,,,57,6,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",239,"0","0",,,,"0","88.0",0,0,"0.58","0.42",26,34,27,35,1,3,5,4,3,3,"1.89","1.3","-1.3",
"SL","2019-04-17","84.3","-0.29","5.87","Truist Park",660670,518813,,"foul",,,,,14,"Ronald Acuna singles on a line drive to right fielder Adam Jones.","R","R","R","ATL","AZ","S",,,2,1,2019,"0.3","-0.05","1.16","1.74",,,,2,10,"Bot",,,,,,,2.7475531187363,-122.654379705427,-3.08959540058092,2.36900437702244,24.5733116221932,-32.265606068686,"3.41","1.53",262,"84.5",48,"83.1",2135,"5.5",567168,571974,572233,606466,500871,605113,444482,502481,430945,"55",,,,,,,,81,4,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",82,"0","-0.033",,,,"0.033","88.0",-1,-1,"0.044","0.044",33,21,34,22,1,4,1,1,6,1,"3.36","-0.3","-0.3",
"SL","2019-04-17","86.9","-0.44","5.85","Truist Park",660670,518813,,"foul",,,,,8,"Ronald Acuna singles on a line drive to right fielder Adam Jones.","R","R","R","ATL","AZ","S",,,2,0,2019,"0.37","0.09","0.04","1.45",,,,2,10,"Bot",,,,,,,0.399581419745524,-126.446399412111,-4.51001027758605,3.81648510187725,25.2817113192436,-30.5784842321228,"3.48","1.54",,,,"86",2119,"5.7",567168,571974,572233,606466,500871,605113,444482,502481,430945,"54.84",,,,,,,,81,3,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",104,"0","-0.023",,,,"0.023",,-1,-1,"0.044","0.044",33,21,34,22,1,4,1,1,6,1,"3","-0.37","-0.37",
"FF","2019-04-17","94.5","2.1","5.82","Truist Park",500871,592145,,"foul",,,,,1,"Eduardo Escobar lines out to center fielder Ender Inciarte.","R","R","L","ATL","AZ","S",,,0,0,2019,"0.24","0.69","-0.34","2.9",,641796,502481,1,10,"Top",,,,,,,-6.88060222961378,-137.607605742963,-3.54456681541149,4.34670448959886,26.4783052782583,-22.7900767474279,"3.01","1.48",159,"76.3",21,"95.2",2520,"6.4",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.15",,,,,,,,75,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",161,"0","-0.085",,,,"0.085","88.0",0,0,"0.421","0.579",27,30,28,30,1,4,1,1,3,1,"1.83","0.24","-0.24",
"FF","2019-04-17","92.6","-2.72","5.87","Truist Park",444482,592332,,"foul",,,,,4,"David Peralta strikes out swinging.","R","L","R","ATL","AZ","S",,,1,0,2019,"-0.85","1.24","-0.79","2.37",,,,2,1,"Top",,,,,,,6.74649270826544,-134.640027956459,-5.79825802976215,-11.7120931829884,27.728845811739,-16.2173544444899,"3.5","1.58",204,"72.9",52,"92.4",2220,"6.1",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.4",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0","-0.021",,,,"0.021","88.0",0,0,"0.537","0.463",28,31,28,32,1,0,6,1,6,1,"1.44","0.85","-0.85",
"FC","2019-04-17","90.1","-1.58","5.89","Truist Park",518626,643327,,"foul",,,,,14,"Josh Donaldson singles on a ground ball to third baseman Eduardo Escobar.","R","R","R","ATL","AZ","S",,,1,1,2019,"-0.22","0.6","1.08","1.84",,,,1,1,"Bot",,,,,,,6.90140887948811,-130.918666555899,-5.2429864754253,-3.82116525259735,25.6242176710137,-24.7596015845181,"3.18","1.45",,,,"88.5",2166,"5.2",567168,543376,572233,606466,500871,605113,444482,502481,430945,"55.27",,,,,,,,5,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0","-0.044",,,,"0.044",,0,0,"0.526","0.526",29,33,29,34,1,0,6,1,5,1,"2.32","0.22","0.22",
"FF","2019-04-17","94.1","-0.31","5.88","Truist Park",518692,518813,,"foul",,,,,11,"Freddie Freeman strikes out swinging.","R","L","R","ATL","AZ","S",,,1,1,2019,"-0.19","1.3","-1.06","2.7",,,,1,10,"Bot",,,,,,,-1.51799768488808,-136.968172997021,-5.39344145643462,-2.04592514151984,27.6719337217456,-15.1043509656663,"3.51","1.7",190,"86.5",62,"93.8",2280,"5.9",567168,571974,572233,606466,500871,605113,444482,502481,430945,"54.62",,,,,,,,80,3,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",188,"0","-0.044",,,,"0.044","88.0",-1,-1,"0.108","0.108",33,29,34,30,1,4,1,1,6,1,"1.3","0.19","-0.19",
"FC","2019-04-17","90.5","2.44","5.22","Truist Park",444482,621345,,"foul",,,,,4,"David Peralta lines out to shortstop Dansby Swanson.","R","L","L","ATL","AZ","S",,,2,2,2019,"-0.34","0.55","-0.34","2.64",,,,0,9,"Top",,,,,,,-6.17679430036234,-131.717695131337,-1.67020478314585,-2.72224407858328,26.0400612594439,-25.7810433665661,"3.43","1.59",,,,"90.2",2338,"5.9",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.57",,,,,,,,63,5,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",212,"0","0",,,,"0",,0,0,"0.5","0.5",25,31,26,32,1,3,1,1,3,1,"2.27","-0.34","-0.34",
"FF","2019-04-17","93.2","-2.67","5.97","Truist Park",500871,592332,,"foul",,,,,7,"Eduardo Escobar grounds out, first baseman Freddie Freeman to pitcher Kevin Gausman.","R","L","R","ATL","AZ","S",,,0,0,2019,"-1.08","1.08","-0.79","1.95",,,,1,1,"Top",,,,,,,7.15159094679836,-135.401770438304,-6.90911087350121,-14.7379001016305,27.7806011608915,-17.7487317169573,"3.14","1.48",,,,"93.1",2140,"6.2",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.31",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",225,"0","-0.03",,,,"0.03",,0,0,"0.522","0.478",28,30,28,30,1,0,6,1,6,1,"1.56","1.08","-1.08",
"FF","2019-04-17","95.9","-1.92","5.97","Truist Park",518692,605151,,"foul",,,,,13,"Freddie Freeman strikes out swinging.","R","L","R","ATL","AZ","S",,,2,1,2019,"-0.85","1.27","-0.9","2.05",,,,0,8,"Bot",,,,,,,4.62812210515419,-139.572215893037,-7.66655139494049,-12.1117454055448,30.1207452413943,-14.0637386714843,"3.58","1.77",,,,"96.3",2214,"6.4",567168,571974,572233,606466,500871,605113,444482,502481,430945,"54.06",,,,,,,,59,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard",214,"0","-0.073",,,,"0.073",,0,0,"0.605","0.605",26,29,27,30,1,3,6,1,4,1,"1.2","0.85","-0.85",
"SL","2019-04-17","86.5","-2.15","5.83","Truist Park",545121,641149,,"foul",,,,,7,"Ildemaro Vargas strikes out swinging.","R","L","R","ATL","AZ","S",,,1,1,2019,"0.09","0.11","-0.75","1.26",,,,0,8,"Top",,,,,,,3.14147655289711,-125.874645789564,-4.85266354612686,0.300939775119614,27.1720592841179,-30.1762738555242,"2.94","1.21",,,,"85.8",2466,"6",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.49",,,,,,,,55,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",141,"0","-0.061",,,,"0.061",,0,0,"0.5","0.5",26,27,27,28,1,0,5,3,3,1,"2.99","-0.09","0.09",
"FF","2019-04-17","94.6","-2.55","6.01","Truist Park",502481,592332,,"foul",,,,,5,"Jarrod Dyson grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.","R","L","R","ATL","AZ","S",,,0,1,2019,"-0.97","1.14","0.18","2.54",,,,0,1,"Top",,,,,,,9.17553766488764,-137.397407412225,-5.84700775864395,-14.0390893713639,28.0849990292593,-16.882644678462,"3.43","1.65",140,"80.9",76,"94.3",2220,"6",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.47",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",220,"0","-0.052",,,,"0.052","88.0",0,0,"0.5","0.5",28,34,28,35,1,0,6,4,6,3,"1.44","0.97","-0.97",
"FC","2019-04-17","91","2.42","5.35","Truist Park",444482,621345,,"foul",,,,,4,"David Peralta lines out to shortstop Dansby Swanson.","R","L","L","ATL","AZ","S",,,0,1,2019,"-0.5","0.55","-0.48","2.44",,,,0,9,"Top",,,,,,,-6.15598534875969,-132.491274115335,-2.62774583855686,-4.73617191447759,24.4913695357212,-25.4651449243162,"3.48","1.7",,,,"90.7",2410,"5.7",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.75",,,,,,,,63,2,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",222,"0","-0.052",,,,"0.052",,0,0,"0.5","0.5",25,31,26,32,1,3,1,1,3,1,"2.23","-0.5","-0.5",
"FF","2019-04-17","93.8","2.49","5.35","Truist Park",444482,621345,,"foul",,,,,5,"David Peralta lines out to shortstop Dansby Swanson.","R","L","L","ATL","AZ","S",,,0,0,2019,"0.37","1.5","0.05","2.27",,,,0,9,"Top",,,,,,,-7.06418140228402,-136.386775504972,-5.47067470104166,6.03037302111369,29.31849068716,-12.729440306097,"3.48","1.67",,,,"93.3",2176,"6",567168,435263,518692,645277,518626,621020,660670,542255,455976,"54.53",,,,,,,,63,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard",166,"0","-0.04",,,,"0.04",,0,0,"0.5","0.5",25,31,26,32,1,3,1,1,3,1,"1.13","0.37","0.37",
"SL","2019-04-17","84.5","-0.54","5.93","Truist Park",518626,518813,,"foul",,,,,3,"Josh Donaldson called out on strikes.","R","R","R","ATL","AZ","S",,,0,0,2019,"0.56","-0.04","0.33","2.77",,,,0,10,"Bot",,,,,,,0.928527517593266,-122.871087079719,-0.826341120514902,5.26714870376046,27.732664447534,-32.6999160762715,"3.32","1.54",214,"74.3",45,"82.9",945,"5.6",567168,571974,572233,606466,500871,605113,444482,502481,430945,"54.94",,,,,,,,79,1,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",86,"0","-0.04",,,,"0.04","88.0",-1,-1,"0.194","0.194",33,33,34,34,1,4,1,1,6,1,"3.37","-0.56","-0.56",
"SL","2019-04-16","78.9","1.96","5.78","Truist Park",605113,608331,,"foul",,,,,5,"Nick Ahmed lines out to center fielder Ender Inciarte.","R","R","L","ATL","AZ","S",,,1,1,2019,"-1.46","-0.31","0.24","2.88",,,,1,6,"Top",,,,,,,-1.10018881403826,-114.722257367962,1.05288308157688,-12.2327864102103,22.27513962937,-35.2716405581826,"3.5","1.65",77,"65.9",9,"77.5",2639,"5.5",567167,452095,518692,645277,518626,621020,660670,542255,622666,"55.02",,,,,,,,50,3,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",282,"0","-0.044",,,,"0.044","88.0",3,-3,"0.895","0.105",25,29,25,29,3,2,7,2,5,1,"4.11","-1.46","1.46",
"FF","2019-04-16","92.4","2.28","5.93","Truist Park",452095,592662,,"foul",,,,,3,"Tyler Flowers flies out to left fielder David Peralta.","R","R","L","ATL","AZ","S",,,2,2,2019,"0.92","1.31","0.39","3.03",,,,0,6,"Bot",,,,,,,-6.75628892268898,-134.338240624106,-4.34939243808607,12.5592782909174,29.4523989575078,-15.8053860700849,"3.44","1.5",190,"75.3",61,"91.9",2215,"6.1",567167,608348,572233,527038,500871,605113,444482,606466,430945,"54.42",,,,,,,,52,5,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard",145,"0","0",,,,"0","88.0",3,3,"0.918","0.918",27,33,28,33,3,2,6,2,5,2,"1.4","0.92","-0.92",
"FF","2019-04-16","92.6","1.81","6.18","Truist Park",518692,592662,,"foul",,,,,14,"Freddie Freeman doubles (6) on a sharp line drive to right fielder Adam Jones.   Max Fried scores.    Ozzie Albies to 3rd.","R","L","L","ATL","AZ","S",,,0,0,2019,"0.73","1.32","0.06","1.41",,608331,645277,2,5,"Bot",,,,,,,-6.01665797560378,-134.478174016185,-9.18471397854739,10.0513195674671,27.3742683205162,-14.6061752122829,"3.58","1.74",2,"49.4",-45,"92.3",2228,"6.1",567167,608348,572233,527038,500871,605113,444482,606466,430945,"54.41",,,,,,,,45,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard",151,"0","-0.071",,,,"0.071","88.0",-1,-1,"0.399","0.399",27,29,28,30,3,2,6,2,5,1,"1.36","0.73","0.73",
"SL","2019-04-16","81","1.71","5.85","Truist Park",430945,608331,,"foul",,,,,13,"Adam Jones grounds out softly, pitcher Max Fried to first baseman Freddie Freeman.","R","R","L","ATL","AZ","S",,,0,2,2019,"-1.77","-0.64","-1","1.61",,,,0,5,"Top",,,,,,,-2.72955666632471,-117.714817862674,-1.54619118482226,-15.219927607135,25.2160566263568,-37.8226625042776,"3.5","1.64",,,,"79.3",2634,"5.5",567167,452095,518692,645277,518626,621020,660670,542255,622666,"55",,,,,,,,36,3,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",290,"0","0",,,,"0",,-1,1,"0.356","0.644",25,33,25,34,3,2,7,2,5,1,"4.27","-1.77","1.77",
"FF","2019-04-16","94.1","1.62","5.9","Truist Park",592662,608331,,"foul",,,,,5,"Robbie Ray strikes out swinging.","R","L","L","ATL","AZ","S",,,0,1,2019,"0.49","1.16","-0.17","2.3",605113,608348,,2,4,"Top",,,,,,,-5.68906386058063,-136.911896706891,-6.17263590987364,7.29970482018636,27.5603842875633,-16.6343893123294,"3.6","1.7",,,,"94.1",2135,"6.1",567167,452095,518692,645277,518626,621020,660670,542255,622666,"54.41",,,,,,,,29,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",157,"0","-0.08",,,,"0.08",,-2,2,"0.255","0.745",25,27,25,28,2,1,7,6,5,5,"1.43","0.49","0.49",
"FF","2019-04-16","91.4","2.21","5.94","Truist Park",608331,592662,,"foul",,,,,14,"Max Fried singles on a ground ball to right fielder Adam Jones.","R","L","L","ATL","AZ","S",,,2,1,2019,"0.74","1.52","0.84","2.23",,,,1,5,"Bot",,,,,,,-5.03618052112223,-132.875178099073,-6.69803039749512,9.78977650407477,28.536368701674,-13.0819049476238,"3.55","1.63",197,"69.4",43,"91.1",2220,"6.2",567167,608348,572233,527038,500871,605113,444482,606466,430945,"54.33",,,,,,,,42,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",154,"0","-0.053",,,,"0.053","88.0",-1,-1,"0.373","0.373",27,25,28,25,2,1,6,7,5,10,"1.23","0.74","0.74",
"FF","2019-04-16","93.9","1.53","5.94","Truist Park",527038,608331,,"foul",,,,,5,"Wilmer Flores singles on a fly ball to right fielder Johan Camargo.   Christian Walker to 3rd.","R","R","L","ATL","AZ","S",,,0,0,2019,"0.29","1.18","0.12","2.75",,,572233,2,4,"Top",,,,,,,-4.30214080006188,-136.672733932975,-5.18108145079085,4.47424146092218,26.9402861637664,-16.5117676217963,"3.3","1.59",,,,"94.3",2105,"6.3",567167,452095,518692,645277,518626,621020,660670,542255,622666,"54.2",,,,,,,,26,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",166,"0","-0.041",,,,"0.041",,0,0,"0.531","0.469",25,27,25,28,2,1,7,2,5,1,"1.39","0.29","-0.29",
"FF","2019-04-16","93.3","1.81","5.95","Truist Park",444482,608331,,"foul",,,,,3,"David Peralta grounds into a double play, second baseman Ozzie Albies to shortstop Dansby Swanson to first baseman Freddie Freeman.   Eduardo Escobar out at 2nd.    David Peralta out at 1st.","R","L","L","ATL","AZ","S",,,0,0,2019,"0.04","0.94","0.3","3.35",,,500871,0,4,"Top",,,,,,,-3.96406104973013,-135.966284054623,-3.02926883456875,1.23203049444693,26.3910384194021,-20.1531220685881,"3.44","1.59",188,"76",22,"93.7",2034,"6.2",567167,452095,518692,645277,518626,621020,660670,542255,622666,"54.32",,,,,,,,24,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",178,"0","-0.066",,,,"0.066","88.0",0,0,"0.456","0.544",25,31,25,32,2,1,7,2,5,1,"1.67","0.04","0.04",
